Образцы ->,MSI-1,MSI-1_Output,MSI-2,MSI-2_Output,MSI-3,MSI-3_Output,MSI-4,MSI-4_Output,MSI-5,MSI-5_Output,MSI-6,MSI-6_Output,MSI-7,MSI-7_Output,MSI-8,MSI-8_Output,MSI-9,MSI-9_Output,MSI-10,MSI-10_Output,MSI-11,MSI-11_Output,MSI-12,MSI-12_Output,MSS-1,MSS-2,MSS-3,MSS-4,MSS-5,MSS-6,MSS-7,MSS-8,MSS-9,MSS-10,MSS-11,MSS-12,MSS-13,MSS-14,MSS-15,MSS-16
,STR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10(T),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.33e-05,,9.28e-05,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11(T),0, Shapiro-Wilk Test Statistic (test data): 0.6227858662605286.   P-value: 5.1181141316192225e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5929819345474243.   P-value: 2.4929902338044485e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,9.18e-05, Shapiro-Wilk Test Statistic (test data): 0.6713075637817383.   P-value: 1.777625766408164e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5112475752830505.   P-value: 4.024443285288726e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5984634160995483.   P-value: 2.838824912032578e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0006943480072, Shapiro-Wilk Test Statistic (test data): 0.7324022054672241.   P-value: 9.953063272405416e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0002148804727, Shapiro-Wilk Test Statistic (test data): 0.6966086626052856.   P-value: 3.545589788700454e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0003330557868, Shapiro-Wilk Test Statistic (test data): 0.6924248337745667.   P-value: 3.1563376978738233e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.004360532542, Shapiro-Wilk Test Statistic (test data): 0.5724591612815857.   P-value: 1.5467287539649988e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0003689186073, Shapiro-Wilk Test Statistic (test data): 0.7124682664871216.   P-value: 5.55441620235797e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5132964253425598.   P-value: 4.202673551390035e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5749437212944031.   P-value: 1.6375308860006044e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.4984702467918396.   P-value: 3.079119892390736e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12(T),0.0002834065467, Wilcoxon rank-sum test: 150.0.  P-value:0.17807433154866725.  Cannot reject null hypothesis: The distributions are similar. ,8.33e-05, Wilcoxon rank-sum test: 159.0.  P-value:0.2695467914973554.  Cannot reject null hypothesis: The distributions are similar. ,0.001926782274, Wilcoxon rank-sum test: 146.0.  P-value:0.14469960383608477.  Cannot reject null hypothesis: The distributions are similar. ,0.0001257940751, Wilcoxon rank-sum test: 159.0.  P-value:0.2704805916689892.  Cannot reject null hypothesis: The distributions are similar. ,0.0002435223066, Wilcoxon rank-sum test: 161.0.  P-value:0.2926416932849195.  Cannot reject null hypothesis: The distributions are similar. ,0.006295421932, Wilcoxon rank-sum test: 131.0.  P-value:0.06282175480795954.  Cannot reject null hypothesis: The distributions are similar. ,0.002256244964, Wilcoxon rank-sum test: 143.0.  P-value:0.12425623229478903.  Cannot reject null hypothesis: The distributions are similar. ,0.001498751041, Wilcoxon rank-sum test: 141.0.  P-value:0.11151669307142235.  Cannot reject null hypothesis: The distributions are similar. ,0.07273739389, Wilcoxon rank-sum test: 135.0.  P-value:0.0798204815485926.  Cannot reject null hypothesis: The distributions are similar. ,0.001890707863, Wilcoxon rank-sum test: 144.0.  P-value:0.1302706902581575.  Cannot reject null hypothesis: The distributions are similar. ,0.000113391541, Wilcoxon rank-sum test: 158.0.  P-value:0.25882811588744714.  Cannot reject null hypothesis: The distributions are similar. ,0.001128941214, Wilcoxon rank-sum test: 159.0.  P-value:0.2682890194307672.  Cannot reject null hypothesis: The distributions are similar. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13(T),0.002503424496, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.0008749635432, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.01036792366, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.0005031763004, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.001266315995, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.03666157478, Kolmogorov-Smirnov Statistic: 0.35.   P-value: 0.17453300569806826.  Cannot reject null hypothesis: The distributions are similar.,0.008971259737, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.007993338884, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.003850257457, Kolmogorov-Smirnov Statistic: 0.35.   P-value: 0.17453300569806826.  Cannot reject null hypothesis: The distributions are similar.,0.01733917454, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.000113391541, Kolmogorov-Smirnov Statistic: 0.3.   P-value: 0.33559098126008213.  Cannot reject null hypothesis: The distributions are similar.,0.005483428756, Kolmogorov-Smirnov Statistic: 0.25.   P-value: 0.571336004933722.  Cannot reject null hypothesis: The distributions are similar.,0.0,0.0,0.0005100739607,0.0008274720728,0.0,0.0004424778761,0.0,0.0,0.0,0.0,0.0003154574132,0.0,0.0,0.0006720430108,0.001752848379,0.0
14(T),0.007274101365,One Class SVM ML. The new data point is an outlier (anomaly),0.002874880213,One Class SVM ML. The new data point is an outlier (anomaly),0.0463345261,One Class SVM ML. The new data point is an outlier (anomaly),0.001509528901,One Class SVM ML. The new data point is an outlier (anomaly),0.008474576271,One Class SVM ML. The new data point is an outlier (anomaly),0.1504883581,One Class SVM ML. The new data point is an outlier (anomaly),0.0431372549,One Class SVM ML. The new data point is an outlier (anomaly),0.03442964197,One Class SVM ML. The new data point is an outlier (anomaly),0.002458598135,One Class SVM ML. The new data point is an outlier (anomaly),0.08189993083,One Class SVM ML. The new data point is an outlier (anomaly),0.00226783082,One Class SVM ML. The new data point is an outlier (anomaly),0.01830497541,One Class SVM ML. The new data point is an outlier (anomaly),0.001520527116,0.002629848784,0.002805406784,0.0008274720728,0.0,0.002654867257,0.0008795074758,0.001283697047,0.0008572653236,0.0,0.001892744479,0.001403508772,0.0,0.001680107527,0.0,0.001834021091
15(T),0.02933257758,,0.01137452606,,0.1685934489,,0.005220454117,,0.0294661991,,0.2051104013,,0.1361267795,,0.1121565362,,0.005613025931,,0.2318192299,,0.005839664361,,0.06563986775,,0.004054738976,0.003944773176,0.007651109411,0.009102192801,0.003490401396,0.003097345133,0.003957783641,0.003209242619,0.005143591942,0.004906771344,0.003154574132,0.004561403509,0.006993006993,0.002016129032,0.007887817704,0.005960568547
16(T),0.09352416041,,0.03870672055,,0.03202128636,,0.01905780238,,0.09414572375,,0.09882886636,,0.1262959979,,0.1982514571,,0.01772046203,,0.1517177773,,0.02222474203,,0.03531973228,,0.01419158642,0.02235371466,0.01810762561,0.01613570542,0.0187609075,0.01637168142,0.01187335092,0.01476251605,0.0145735105,0.01373895976,0.01861198738,0.01894736842,0.01506186122,0.02385752688,0.02103418054,0.01329665291
17(T),0.1648009069,,0.114120245,,0.04505000459,,0.0745329895,,0.2352425482,,0.05869555154,,0.1082460381,,0.09991673605,,0.06814491812,,0.07346091769,,0.07194693276,,0.08862188533,,0.06386213887,0.05785667324,0.05559806172,0.06040546132,0.06195462478,0.07123893805,0.04925241865,0.04300385109,0.05143591942,0.06329735034,0.06214511041,0.05684210526,0.06455083378,0.05846774194,0.05872042068,0.06648326456
18(T),0.2243635161,,0.228198825,,0.1285439031,,0.2111453551,,0.2579388272,,0.100680461,,0.2172978781,,0.1277685262,,0.1863431832,,0.1036200138,,0.2111917451,,0.1849044432,,0.1540800811,0.1689677844,0.155572558,0.1497724452,0.1618673647,0.1672566372,0.1675461741,0.1546854942,0.1615945135,0.1594700687,0.167192429,0.16,0.1511565358,0.1700268817,0.1595092025,0.1586428244
19(T),0.2526569364,,0.2972376151,,0.267822736,,0.4035473929,,0.180109098,,0.1754848864,,0.1668546871,,0.2240632806,,0.3513012015,,0.1727000231,,0.3987413539,,0.3503749698,,0.2965027876,0.2998027613,0.2999234889,0.284236657,0.2905759162,0.2557522124,0.3043095866,0.3157894737,0.3197599657,0.2806673209,0.2829652997,0.3119298246,0.3103819258,0.2879704301,0.2567922875,0.2879413113
20(T),0.06782863351,,0.09449606266,,0.1302413065,,0.1073652431,,0.04729203195,,0.04753969356,,0.04308353478,,0.05507910075,,0.109338034,,0.0451925294,,0.1067014401,,0.08055801951,,0.0598073999,0.07560815253,0.06452435603,0.06909391808,0.06326352531,0.07079646018,0.07036059807,0.0487804878,0.0617231033,0.05348380765,0.07003154574,0.07263157895,0.05540613233,0.06922043011,0.07449605609,0.07060981201
21(T),0.01889376978,,0.04495646015,,0.03509496284,,0.02849235801,,0.01266315995,,0.01374809054,,0.009991941982,,0.01681931724,,0.0312659461,,0.012451003,,0.02698718676,,0.02257882429,,0.006082108464,0.01380670611,0.007651109411,0.009929664874,0.009598603839,0.009292035398,0.01451187335,0.01283697047,0.009858551222,0.008341511286,0.01388012618,0.01298245614,0.01183431953,0.008064516129,0.01139351446,0.007794589638
22(T),0.005148552265,,0.01120786634,,0.009542159831,,0.008428203032,,0.003165789986,,0.003934638708,,0.0029546065,,0.003788509575,,0.00788606949,,0.003689186073,,0.00799410364,,0.006047899363,,0.000506842372,0.002629848784,0.001275184902,0.0008274720728,0.001308900524,0.0008849557522,0.003078276165,0.001283697047,0.001714530647,0.0009813542689,0.001892744479,0.003157894737,0.0,0.001008064516,0.0,0.004126547455
23(T),0.00170043928,,0.003416524311,,0.003119552253,,0.001509528901,,0.001412429379,,0.00129611628,,0.001020682246,,0.001248959201,,0.002876095932,,0.0009684113442,,0.003458442,,0.002015966454,,0.0,0.0006574621959,0.0,0.0,0.0,0.0,0.0,0.0006418485237,0.0,0.0,0.0003154574132,0.0,0.0,0.0003360215054,0.0,0.0009170105456
24(T),0.0005668130934,,0.001208282988,,0.00114689421,,0.0008805585257,,0.0003409312293,,0.0003703189372,,0.0002148804727,,0.0004579517069,,0.001020550169,,0.0003228037814,,0.001077219639,,0.0005644706072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004906771344,0.0,0.0,0.0,0.0,0.0,0.0
25(T),0.0002834065467,,0.0007499687513,,0.0005046334526,,0.0005031763004,,0.000292226768,,0.0001388696014,,0.0001611603546,,0.0001248959201,,0.0004174977965,,0.0002766889555,,0.000566957705,,0.000483831949,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006418485237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26(T),9.45E-05,,0.0002499895838,,0.0,,6.29e-05,,0.0001948178453,,0.0001388696014,,0.0001611603546,,4.16e-05,,0.0001391659322,,0.0001383444777,,0.0002834788525,,8.06e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27(T),9.45E-05,,0.0001249947919,,4.59e-05,,0.0001257940751,,0.0,,0.0,,0.0001074402364,,0.0,,9.28e-05,,0.0,,0.000113391541,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003360215054,0.0,0.0
28(T),4.72E-05,,0.0,,0.0,,6.29e-05,,0.0,,4.63e-05,,0.0,,0.0,,0.0,,0.0,,5.67e-05,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29(T),0,,0.0,,0.0,,0.0,,0.0,,4.63e-05,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,STR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9(A),8.14E-05, Shapiro-Wilk Test Statistic (test data): 0.5934028625488281.   P-value: 2.5178903797495877e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.56114661693573.   P-value: 1.195875142911973e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6338428258895874.   P-value: 6.739966011082288e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.4360765814781189.   P-value: 8.826389574778659e-08.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5245840549468994.   P-value: 5.3468767191589e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6482673287391663.   P-value: 9.722623872221448e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6006873846054077.   P-value: 2.99335897580022e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5757925510406494.   P-value: 1.6698343188181752e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.4936966896057129.   P-value: 2.789057873542333e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6514618396759033.   P-value: 1.0556650522630662e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.43683362007141113.   P-value: 8.956376262858612e-08.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5303283333778381.   P-value: 6.052113121768343e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.43306100368499756.   P-value: 8.32803408457039e-08.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10(A),0.0004068348251, Wilcoxon rank-sum test: 160.0.  P-value:0.2747927247903367.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 188.0.  P-value:0.7478321327384245.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 198.0.  P-value:0.9660559811941114.  Cannot reject null hypothesis: The distributions are similar. ,0.0001672800268, Wilcoxon rank-sum test: 184.0.  P-value:0.6666241708647345.  Cannot reject null hypothesis: The distributions are similar. ,7.18e-05, Wilcoxon rank-sum test: 192.0.  P-value:0.8338897972873875.  Cannot reject null hypothesis: The distributions are similar. ,0.0005404988032, Wilcoxon rank-sum test: 174.0.  P-value:0.4758920400842648.  Cannot reject null hypothesis: The distributions are similar. ,7.6e-05, Wilcoxon rank-sum test: 176.0.  P-value:0.5136954051876702.  Cannot reject null hypothesis: The distributions are similar. ,0.0001322882561, Wilcoxon rank-sum test: 173.0.  P-value:0.461468004603764.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 193.0.  P-value:0.8548232213790007.  Cannot reject null hypothesis: The distributions are similar. ,3.75e-05, Wilcoxon rank-sum test: 178.0.  P-value:0.5501656496311415.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 201.0.  P-value:0.98877058255775.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 189.0.  P-value:0.7675634530756175.  Cannot reject null hypothesis: The distributions are similar. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
